가맹점 영업일자,업종,고한읍 건수,사북읍 건수,정선군 건수,태백시 건수,영월군 건수,삼척시 건수
2025-02-21,커피전문점,7,8,4,4,0,0
2025-02-21,슈퍼마켓,14,2,21,35,9,2
2025-02-21,일반음식점업,90,149,68,134,8,35
2025-02-21,소매업,16,21,4,80,4,16
2025-02-21,세탁업,0,2,0,18,0,2
2025-02-21,숙박업,35,10,10,7,0,0
2025-02-21,식품판매업,23,28,11,62,12,11
2025-02-21,일반주점업,0,0,0,2,0,0
2025-02-21,자동자 세차업,0,0,1,3,0,0
2025-02-21,이ㆍ미용업,3,12,4,31,1,6
2025-02-20,실내 스크린 골프업,0,0,1,0,0,3
2025-02-20,자동자 세차업,0,0,0,2,0,0
2025-02-20,숙박업,21,14,7,7,0,0
2025-02-20,소매업,16,26,3,79,4,12
2025-02-20,이ㆍ미용업,4,7,2,49,0,3
2025-02-20,기타미용업,1,0,2,4,0,0
2025-02-20,휴게음식점업,5,9,0,11,0,0
2025-02-20,세탁업,5,7,2,6,0,0
2025-02-20,자동차 전문수리업,0,2,1,5,0,0
2025-02-20,커피전문점,3,5,5,11,0,0
2025-02-20,일반주점업,0,0,0,2,0,0
2025-02-20,당구장 운영업,2,0,0,0,0,0
2025-02-20,일반음식점업,84,92,66,127,2,20
2025-02-20,식품판매업,23,29,16,67,3,4
2025-02-20,슈퍼마켓,25,4,15,27,8,2
2025-02-20,주유소·LPG충전소,0,0,0,0,0,1
2025-02-19,기타미용업,0,0,0,2,0,0
2025-02-19,일반음식점업,85,94,59,82,21,54
2025-02-19,당구장 운영업,4,0,0,0,0,0
2025-02-19,숙박업,36,19,13,4,0,0
2025-02-19,세탁업,2,2,3,16,2,10
2025-02-19,이ㆍ미용업,1,6,3,22,7,13
2025-02-19,휴게음식점업,2,8,0,0,0,10
2025-02-19,자동자 세차업,0,0,1,2,0,0
2025-02-19,슈퍼마켓,17,26,10,48,5,4
2025-02-19,실내 스크린 골프업,0,1,2,0,0,0
2025-02-19,소매업,17,26,5,60,7,30
2025-02-19,커피전문점,11,2,11,11,0,4
2025-02-19,자동차 전문수리업,0,3,0,9,0,2
2025-02-19,식품판매업,30,34,18,48,10,6
2025-02-18,이ㆍ미용업,4,6,14,36,12,2
2025-02-18,기타미용업,1,0,1,6,0,0
2025-02-18,자동자 세차업,0,0,2,3,0,0
2025-02-18,소매업,10,30,9,63,5,6
2025-02-18,커피전문점,2,8,5,13,0,0
2025-02-18,당구장 운영업,6,0,0,0,0,0
2025-02-18,식품판매업,40,34,34,59,10,6
2025-02-18,휴게음식점업,6,9,0,5,0,0
2025-02-18,슈퍼마켓,14,16,12,36,9,1
2025-02-18,세탁업,1,7,6,18,2,0
2025-02-18,일반음식점업,84,116,86,70,20,16
2025-02-18,자동차 전문수리업,0,0,0,1,0,0
2025-02-18,실내 스크린 골프업,1,0,3,0,0,1
2025-02-18,숙박업,39,28,36,6,0,0
2025-02-17,실내 스크린 골프업,1,0,0,0,0,1
2025-02-17,휴게음식점업,4,4,0,1,0,0
2025-02-17,일반음식점업,113,136,102,66,1,16
2025-02-17,소매업,15,26,5,50,3,11
2025-02-17,커피전문점,5,10,11,2,0,0
2025-02-17,기타미용업,2,0,1,3,0,0
2025-02-17,이ㆍ미용업,3,6,15,23,0,2
2025-02-17,세탁업,5,1,8,22,0,0
2025-02-17,식품판매업,23,36,35,83,4,6
2025-02-17,자동차 전문수리업,0,0,0,5,0,0
2025-02-17,자동자 세차업,0,0,4,2,0,0
2025-02-17,슈퍼마켓,15,12,12,39,8,2
2025-02-17,숙박업,49,29,33,0,0,0
2025-02-17,당구장 운영업,0,3,0,0,0,0
2025-02-16,일반음식점업,134,180,121,91,3,20
2025-02-16,소매업,15,30,10,51,12,12
2025-02-16,세탁업,0,0,0,8,0,0
2025-02-16,슈퍼마켓,23,24,6,61,19,5
2025-02-16,자동자 세차업,0,0,0,2,0,0
2025-02-16,주유소·LPG충전소,0,0,0,0,0,2
2025-02-16,실내 스크린 골프업,1,0,1,0,0,0
2025-02-16,휴게음식점업,3,7,0,4,1,0
2025-02-16,당구장 운영업,4,3,0,0,0,0
2025-02-16,숙박업,47,26,34,0,0,0
2025-02-16,커피전문점,11,22,10,7,0,2
2025-02-16,기타미용업,0,0,0,0,0,2
2025-02-16,식품판매업,35,40,19,46,17,1
2025-02-16,목욕장업,0,0,0,4,0,0
2025-02-16,이ㆍ미용업,0,4,5,11,0,6
2025-02-15,세탁업,2,1,4,8,0,0
2025-02-15,숙박업,49,46,43,0,0,0
2025-02-15,실내 스크린 골프업,0,2,1,0,0,2
2025-02-15,식품판매업,28,45,18,68,13,0
2025-02-15,커피전문점,9,12,5,14,0,2
2025-02-15,이ㆍ미용업,6,6,34,28,0,2
2025-02-15,소매업,17,41,16,72,4,1
2025-02-15,슈퍼마켓,27,27,14,56,13,4
2025-02-15,당구장 운영업,3,0,0,0,0,0
2025-02-15,자동자 세차업,0,0,1,3,0,0
2025-02-15,목욕장업,0,2,0,5,0,0
2025-02-15,기타미용업,0,0,0,2,0,0
2025-02-15,자동차 전문수리업,0,0,0,4,0,0
2025-02-15,주유소·LPG충전소,0,0,0,0,0,1
2025-02-15,일반음식점업,135,204,86,117,6,11
2025-02-15,휴게음식점업,3,16,0,7,1,0
2025-02-14,숙박업,43,58,51,2,0,0
2025-02-14,자동차 전문수리업,1,4,0,0,0,0
2025-02-14,목욕장업,0,6,0,4,0,0
2025-02-14,실내 스크린 골프업,0,1,2,0,0,0
2025-02-14,슈퍼마켓,27,24,8,39,11,3
2025-02-14,당구장 운영업,1,1,0,0,0,0
2025-02-14,휴게음식점업,6,12,0,2,0,0
2025-02-14,이ㆍ미용업,10,11,16,25,0,5
2025-02-14,소매업,9,44,29,66,9,7
2025-02-14,커피전문점,3,8,11,7,0,0
2025-02-14,식품판매업,21,41,36,77,8,3
2025-02-14,기타미용업,1,0,3,1,0,1
2025-02-14,자동자 세차업,0,0,1,2,0,0
2025-02-14,일반음식점업,99,137,111,83,4,12
2025-02-14,주유소·LPG충전소,0,0,1,0,0,1
2025-02-14,세탁업,1,4,1,18,0,0
2025-02-13,식품판매업,24,57,22,45,22,6
2025-02-13,실내 스크린 골프업,0,0,0,0,0,1
2025-02-13,세탁업,4,5,1,10,2,10
2025-02-13,기타미용업,1,0,0,3,0,1
2025-02-13,슈퍼마켓,24,13,5,53,9,9
2025-02-13,일반음식점업,102,171,71,64,19,65
2025-02-13,자동자 세차업,0,0,1,4,0,0
2025-02-13,숙박업,41,59,33,3,0,0
2025-02-13,소매업,9,35,8,73,6,28
2025-02-13,당구장 운영업,1,0,0,0,0,0
2025-02-13,자동차 전문수리업,1,4,0,3,0,4
2025-02-13,목욕장업,0,12,0,4,0,0
2025-02-13,이ㆍ미용업,8,11,1,22,6,15
2025-02-13,휴게음식점업,2,15,0,3,0,14
2025-02-13,커피전문점,6,9,5,4,0,6
2025-02-12,휴게음식점업,9,7,0,4,0,0
2025-02-12,이ㆍ미용업,10,9,4,49,10,7
2025-02-12,자동차 전문수리업,1,0,0,3,0,0
2025-02-12,당구장 운영업,2,2,0,0,0,0
2025-02-12,일반음식점업,84,165,46,111,22,23
2025-02-12,숙박업,50,59,30,6,0,0
2025-02-12,커피전문점,8,4,0,22,0,2
2025-02-12,식품판매업,39,36,12,68,12,2
2025-02-12,실내 스크린 골프업,1,0,6,0,0,1
2025-02-12,세탁업,0,2,0,12,2,2
2025-02-12,일반주점업,0,0,0,2,0,0
2025-02-12,주유소·LPG충전소,0,0,1,0,0,0
2025-02-12,목욕장업,0,0,0,2,0,0
2025-02-12,소매업,8,23,2,90,7,6
2025-02-12,슈퍼마켓,32,14,15,45,13,4
2025-02-12,기타미용업,0,0,0,0,0,1
2025-02-11,세탁업,4,5,0,21,0,10
2025-02-11,일반음식점업,112,207,76,80,5,67
2025-02-11,소매업,14,39,9,78,5,28
2025-02-11,숙박업,51,74,47,3,0,0
2025-02-11,식품판매업,41,60,23,65,9,4
2025-02-11,휴게음식점업,2,5,0,0,1,12
2025-02-11,주유소·LPG충전소,0,0,2,3,0,0
2025-02-11,기타미용업,0,0,0,1,0,1
2025-02-11,자동자 세차업,0,0,2,4,0,0
2025-02-11,커피전문점,8,7,5,5,0,7
2025-02-11,당구장 운영업,4,0,0,0,0,0
2025-02-11,슈퍼마켓,35,8,10,64,10,10
2025-02-11,이ㆍ미용업,5,13,0,24,0,19
2025-02-11,목욕장업,0,9,0,2,0,0
2025-02-11,자동차 전문수리업,0,0,0,4,0,2
2025-02-11,실내 스크린 골프업,0,0,6,0,0,2
2025-02-10,자동차 전문수리업,0,1,0,2,0,0
2025-02-10,기타미용업,0,0,2,0,0,1
2025-02-10,숙박업,43,71,45,4,0,0
2025-02-10,커피전문점,8,11,13,6,0,1
2025-02-10,세탁업,2,1,5,17,2,0
2025-02-10,당구장 운영업,1,0,0,0,0,0
2025-02-10,일반음식점업,113,196,122,94,24,19
2025-02-10,주유소·LPG충전소,0,0,5,7,0,2
2025-02-10,목욕장업,0,14,0,4,0,0
2025-02-10,실내 스크린 골프업,1,1,4,0,0,0
2025-02-10,소매업,6,13,10,81,8,6
2025-02-10,슈퍼마켓,44,10,16,59,17,2
2025-02-10,이ㆍ미용업,7,10,20,32,6,6
2025-02-10,휴게음식점업,4,9,0,4,0,0
2025-02-10,식품판매업,34,71,42,58,27,2
2025-02-09,일반음식점업,143,241,85,106,6,20
2025-02-09,실내 스크린 골프업,0,0,1,0,0,2
2025-02-09,자동자 세차업,0,0,0,2,0,0
2025-02-09,소매업,13,22,23,53,8,13
2025-02-09,목욕장업,0,16,0,0,0,0
2025-02-09,휴게음식점업,6,8,0,5,0,0
2025-02-09,식품판매업,42,63,23,85,13,6
2025-02-09,커피전문점,7,18,15,10,0,0
2025-02-09,기타미용업,2,0,0,2,0,0
2025-02-09,당구장 운영업,3,0,0,0,0,0
2025-02-09,이ㆍ미용업,3,0,23,12,0,3
2025-02-09,주유소·LPG충전소,0,0,2,3,0,0
2025-02-09,슈퍼마켓,44,12,17,76,9,3
2025-02-09,숙박업,51,65,45,4,0,0
2025-02-09,세탁업,0,0,5,9,0,0
2025-02-08,식품판매업,32,90,21,83,22,9
2025-02-08,이ㆍ미용업,5,6,10,29,0,7
2025-02-08,실내 스크린 골프업,0,1,2,0,0,2
2025-02-08,자동차 전문수리업,0,0,0,4,0,2
2025-02-08,당구장 운영업,1,1,0,0,0,0
2025-02-08,슈퍼마켓,58,12,13,64,5,3
2025-02-08,세탁업,0,2,0,8,0,0
2025-02-08,일반주점업,0,0,0,2,0,0
2025-02-08,휴게음식점업,3,16,0,0,0,0
2025-02-08,숙박업,52,103,30,7,0,0
2025-02-08,커피전문점,6,15,12,16,0,0
2025-02-08,자동자 세차업,0,0,0,3,0,0
2025-02-08,주유소·LPG충전소,0,0,2,5,0,3
2025-02-08,기타미용업,1,0,0,6,0,0
2025-02-08,소매업,6,34,8,83,4,19
2025-02-08,목욕장업,0,18,0,0,0,0
2025-02-08,일반음식점업,170,306,105,120,11,27
2025-02-07,숙박업,38,103,33,5,0,0
2025-02-07,당구장 운영업,3,1,0,0,0,0
2025-02-07,자동차 전문수리업,3,1,0,3,0,0
2025-02-07,커피전문점,9,6,9,14,0,2
2025-02-07,일반음식점업,129,281,100,132,4,52
2025-02-07,이ㆍ미용업,3,3,11,19,0,10
2025-02-07,주유소·LPG충전소,0,0,1,3,0,6
2025-02-07,기타미용업,1,0,0,5,0,0
2025-02-07,실내 스크린 골프업,0,1,0,0,0,2
2025-02-07,목욕장업,0,11,0,0,0,0
2025-02-07,휴게음식점업,6,7,0,5,1,8
2025-02-07,자동자 세차업,0,0,1,4,0,0
2025-02-07,슈퍼마켓,85,24,29,34,5,7
2025-02-07,식품판매업,39,88,21,58,14,10
2025-02-07,세탁업,2,3,0,17,0,6
2025-02-07,소매업,8,25,19,88,2,25
2025-02-06,일반음식점업,116,277,72,140,19,22
2025-02-06,이ㆍ미용업,7,10,31,46,8,6
2025-02-06,목욕장업,0,4,0,0,0,0
2025-02-06,자동자 세차업,0,0,2,4,0,0
2025-02-06,식품판매업,26,80,21,58,16,8
2025-02-06,주유소·LPG충전소,0,0,5,5,0,5
2025-02-06,자동차 전문수리업,2,3,0,2,0,0
2025-02-06,슈퍼마켓,84,18,45,44,13,2
2025-02-06,소매업,13,26,23,85,9,16
2025-02-06,당구장 운영업,0,1,0,0,0,0
2025-02-06,커피전문점,6,2,14,6,0,0
2025-02-06,휴게음식점업,5,12,0,4,0,0
2025-02-06,세탁업,2,5,5,19,2,0
2025-02-06,기타미용업,0,0,0,2,0,0
2025-02-06,숙박업,39,102,47,6,0,0
2025-02-06,실내 스크린 골프업,0,0,4,0,0,3
2025-02-05,세탁업,2,6,5,12,0,0
2025-02-05,실내 스크린 골프업,0,1,0,0,0,1
2025-02-05,자동자 세차업,0,0,0,4,0,0
2025-02-05,기타미용업,1,0,2,6,0,0
2025-02-05,일반음식점업,143,339,96,167,5,17
2025-02-05,숙박업,51,116,37,0,0,0
2025-02-05,일반주점업,0,0,0,4,0,0
2025-02-05,자동차 전문수리업,1,2,0,2,0,0
2025-02-05,목욕장업,0,1,0,0,0,0
2025-02-05,소매업,8,38,14,121,7,12
2025-02-05,커피전문점,6,8,9,17,0,0
2025-02-05,이ㆍ미용업,3,9,15,58,0,2
2025-02-05,당구장 운영업,4,2,0,0,0,0
2025-02-05,식품판매업,41,80,40,72,18,7
2025-02-05,휴게음식점업,6,8,0,13,0,0
2025-02-05,슈퍼마켓,96,23,38,62,10,3
2025-02-05,주유소·LPG충전소,0,0,1,19,0,2
2025-02-04,식품판매업,43,94,39,83,24,7
2025-02-04,당구장 운영업,2,1,0,0,0,0
2025-02-04,소매업,9,53,19,104,7,20
2025-02-04,자동차 전문수리업,4,1,0,3,0,0
2025-02-04,기타미용업,1,0,2,8,0,0
2025-02-04,주유소·LPG충전소,0,0,5,23,0,7
2025-02-04,일반음식점업,169,387,96,145,22,23
2025-02-04,휴게음식점업,8,12,1,8,0,0
2025-02-04,자동자 세차업,0,0,0,4,0,0
2025-02-04,실내 스크린 골프업,0,2,5,0,0,3
2025-02-04,커피전문점,8,15,7,9,0,0
2025-02-04,숙박업,41,142,31,6,0,0
2025-02-04,세탁업,4,3,4,14,2,0
2025-02-04,목욕장업,0,8,0,0,0,0
2025-02-04,이ㆍ미용업,11,9,16,29,10,5
2025-02-04,슈퍼마켓,113,41,60,87,16,2
2025-02-03,자동차 전문수리업,6,0,0,4,0,0
2025-02-03,숙박업,50,157,38,6,0,0
2025-02-03,일반주점업,0,0,0,4,0,0
2025-02-03,커피전문점,14,16,7,6,0,0
2025-02-03,휴게음식점업,1,13,0,8,3,0
2025-02-03,실내 스크린 골프업,0,0,1,0,0,2
2025-02-03,세탁업,2,2,0,14,2,0
2025-02-03,기타미용업,0,0,0,7,0,0
2025-02-03,슈퍼마켓,131,70,65,74,29,2
2025-02-03,주유소·LPG충전소,0,0,7,24,0,5
2025-02-03,소매업,15,65,16,99,12,17
2025-02-03,식품판매업,23,102,40,73,15,8
2025-02-03,당구장 운영업,1,1,0,0,0,0
2025-02-03,이ㆍ미용업,11,11,17,52,6,4
2025-02-03,일반음식점업,154,537,109,143,20,23
2025-02-03,자동자 세차업,0,0,0,4,0,0
2025-02-03,목욕장업,0,15,0,0,0,0
2025-02-02,주유소·LPG충전소,0,0,5,35,3,2
2025-02-02,커피전문점,10,37,13,16,0,4
2025-02-02,세탁업,0,0,4,14,0,0
2025-02-02,기타미용업,2,0,2,2,0,2
2025-02-02,숙박업,68,179,58,8,0,0
2025-02-02,슈퍼마켓,175,177,83,114,41,9
2025-02-02,식품판매업,45,238,30,93,32,2
2025-02-02,당구장 운영업,5,1,0,0,0,0
2025-02-02,이ㆍ미용업,2,5,4,34,0,8
2025-02-02,자동차 전문수리업,3,0,0,0,0,0
2025-02-02,실내 스크린 골프업,0,0,0,0,0,2
2025-02-02,자동자 세차업,0,0,1,0,0,0
2025-02-02,소매업,6,59,34,104,7,13
2025-02-02,일반음식점업,219,669,145,167,4,33
2025-02-02,목욕장업,0,13,0,2,0,0
2025-02-02,휴게음식점업,7,4,0,4,0,0
2025-02-01,휴게음식점업,3,7,0,3,0,10
2025-02-01,식품판매업,41,201,23,86,40,8
2025-02-01,슈퍼마켓,183,513,139,104,35,8
2025-02-01,숙박업,89,251,83,1,0,0
2025-02-01,목욕장업,0,5,0,2,0,0
2025-02-01,당구장 운영업,5,1,0,0,0,0
2025-02-01,이ㆍ미용업,8,7,30,32,0,20
2025-02-01,세탁업,3,2,0,13,0,6
2025-02-01,커피전문점,17,19,8,12,0,6
2025-02-01,기타미용업,2,0,0,1,0,3
2025-02-01,실내 스크린 골프업,0,0,1,0,0,3
2025-02-01,자동차 전문수리업,1,0,0,0,0,4
2025-02-01,일반음식점업,228,904,131,134,3,81
2025-02-01,주유소·LPG충전소,47,33,54,69,66,6
2025-02-01,소매업,16,83,24,109,16,30
2025-01-31,세탁업,0,1,1,2,0,0
2025-01-31,목욕장업,0,0,0,4,0,0
2025-01-31,휴게음식점업,2,0,0,11,0,4
2025-01-31,기타미용업,0,0,4,3,0,2
2025-01-31,커피전문점,4,13,2,10,0,2
2025-01-31,숙박업,19,8,15,2,0,0
2025-01-31,소매업,5,15,25,42,5,6
2025-01-31,슈퍼마켓,4,2,9,21,4,4
2025-01-31,자동차 전문수리업,0,0,1,0,1,0
2025-01-31,실내 스크린 골프업,0,3,0,0,0,0
2025-01-31,일반음식점업,65,69,46,102,10,18
2025-01-31,당구장 운영업,2,0,0,0,0,0
2025-01-31,식품판매업,24,12,25,37,3,1
2025-01-31,이ㆍ미용업,1,4,9,28,5,5
2025-01-30,기타미용업,0,0,1,1,0,2
2025-01-30,세탁업,0,1,3,2,2,0
2025-01-30,커피전문점,8,7,7,3,0,3
2025-01-30,숙박업,15,6,15,2,0,0
2025-01-30,일반음식점업,68,60,69,57,29,22
2025-01-30,식품판매업,20,10,13,13,7,0
2025-01-30,소매업,8,9,11,21,5,13
2025-01-30,실내 스크린 골프업,0,1,0,0,0,2
2025-01-30,이ㆍ미용업,0,0,2,10,6,8
2025-01-30,휴게음식점업,2,0,2,3,1,0
2025-01-30,당구장 운영업,2,1,0,0,0,0
2025-01-30,목욕장업,0,0,0,2,0,0
2025-01-30,슈퍼마켓,5,0,9,18,9,3
2025-01-29,기타미용업,0,0,1,2,0,0
2025-01-29,당구장 운영업,1,1,0,0,0,0
2025-01-29,일반음식점업,41,49,61,50,1,4
2025-01-29,주유소·LPG충전소,0,0,0,0,0,3
2025-01-29,숙박업,27,4,10,5,0,0
2025-01-29,소매업,1,6,14,15,0,0
2025-01-29,세탁업,0,0,4,2,0,0
2025-01-29,휴게음식점업,0,5,2,5,1,0
2025-01-29,실내 스크린 골프업,0,2,0,0,0,0
2025-01-29,이ㆍ미용업,0,2,10,2,0,0
2025-01-29,자동자 세차업,0,0,1,0,0,0
2025-01-29,식품판매업,12,13,8,32,1,0
2025-01-29,슈퍼마켓,2,0,9,23,3,0
2025-01-29,커피전문점,9,5,0,4,0,0
2025-01-28,실내 스크린 골프업,0,0,2,0,0,2
2025-01-28,슈퍼마켓,9,0,10,25,7,10
2025-01-28,기타미용업,0,0,2,1,0,2
2025-01-28,일반음식점업,55,55,70,60,24,17
2025-01-28,커피전문점,3,9,3,5,0,3
2025-01-28,이ㆍ미용업,0,6,23,4,8,7
2025-01-28,자동자 세차업,0,0,4,0,0,0
2025-01-28,숙박업,25,3,15,5,0,0
2025-01-28,세탁업,0,0,4,1,2,0
2025-01-28,휴게음식점업,0,9,3,0,0,0
2025-01-28,식품판매업,8,5,8,24,3,2
2025-01-28,목욕장업,0,0,0,4,0,0
2025-01-28,소매업,9,7,10,43,2,10
2025-01-28,당구장 운영업,0,1,0,0,0,0
2025-01-27,식품판매업,13,10,11,55,6,2
2025-01-27,자동차 전문수리업,0,2,0,0,0,0
2025-01-27,슈퍼마켓,19,3,12,32,4,3
2025-01-27,소매업,5,5,7,70,8,6
2025-01-27,기타미용업,1,0,5,3,0,1
2025-01-27,자동자 세차업,0,0,3,0,0,0
2025-01-27,목욕장업,0,0,0,2,0,0
2025-01-27,실내 스크린 골프업,0,0,2,0,0,0
2025-01-27,당구장 운영업,3,1,0,0,0,0
2025-01-27,이ㆍ미용업,0,2,22,22,2,6
2025-01-27,세탁업,0,1,0,2,0,0
2025-01-27,일반음식점업,83,80,69,79,25,16
2025-01-27,커피전문점,12,9,8,4,0,2
2025-01-27,숙박업,34,5,11,5,0,0
2025-01-27,휴게음식점업,0,8,2,8,0,4
2025-01-26,일반음식점업,92,115,111,95,2,19
2025-01-26,소매업,8,20,20,41,2,11
2025-01-26,식품판매업,23,12,26,48,12,7
2025-01-26,이ㆍ미용업,0,8,9,15,0,6
2025-01-26,기타미용업,0,0,2,1,0,0
2025-01-26,실내 스크린 골프업,2,0,0,0,0,3
2025-01-26,당구장 운영업,1,1,0,0,0,0
2025-01-26,슈퍼마켓,5,21,12,29,13,3
2025-01-26,세탁업,0,0,3,4,0,0
2025-01-26,숙박업,33,3,24,6,0,0
2025-01-26,휴게음식점업,1,3,0,5,0,0
2025-01-26,커피전문점,10,12,6,6,0,0
2025-01-25,주유소·LPG충전소,0,0,0,0,0,1
2025-01-25,휴게음식점업,1,16,0,4,0,3
2025-01-25,세탁업,0,0,4,4,0,0
2025-01-25,자동차 전문수리업,0,0,0,0,1,0
2025-01-25,숙박업,31,5,17,8,0,0
2025-01-25,기타미용업,0,0,4,2,0,0
2025-01-25,이ㆍ미용업,2,7,11,21,0,0
2025-01-25,슈퍼마켓,14,18,6,29,7,0
2025-01-25,소매업,15,19,16,59,2,12
2025-01-25,실내 스크린 골프업,0,1,5,0,0,2
2025-01-25,당구장 운영업,3,0,0,0,0,0
2025-01-25,커피전문점,8,19,2,10,0,0
2025-01-25,자동자 세차업,0,0,0,1,0,0
2025-01-25,일반음식점업,84,129,99,100,13,18
2025-01-25,일반주점업,0,0,0,4,0,0
2025-01-25,식품판매업,32,29,26,47,13,6
2025-01-24,휴게음식점업,7,6,0,3,0,6
2025-01-24,기타미용업,0,0,0,2,0,0
2025-01-24,세탁업,0,5,0,7,0,6
2025-01-24,자동차 전문수리업,0,1,1,0,0,4
2025-01-24,주유소·LPG충전소,0,0,0,0,0,2
2025-01-24,자동자 세차업,0,0,0,1,0,0
2025-01-24,일반음식점업,62,116,68,94,5,45
2025-01-24,슈퍼마켓,9,18,15,19,8,1
2025-01-24,식품판매업,22,28,23,35,16,6
2025-01-24,소매업,11,16,13,65,3,21
2025-01-24,숙박업,34,11,9,2,0,0
2025-01-24,이ㆍ미용업,5,7,7,25,0,6
2025-01-24,실내 스크린 골프업,0,1,2,0,0,1
2025-01-24,목욕장업,0,0,0,2,0,0
2025-01-24,커피전문점,5,3,4,5,0,0
2025-01-24,당구장 운영업,5,1,0,0,0,0
2025-01-23,자동자 세차업,0,0,2,2,0,0
2025-01-23,목욕장업,0,0,0,2,0,0
2025-01-23,세탁업,0,5,0,10,0,8
2025-01-23,자동차 전문수리업,0,3,0,0,0,0
2025-01-23,커피전문점,1,9,9,5,0,4
2025-01-23,슈퍼마켓,17,2,7,14,6,6
2025-01-23,휴게음식점업,5,10,0,4,0,11
2025-01-23,실내 스크린 골프업,0,1,1,0,0,3
2025-01-23,소매업,5,14,8,60,0,36
2025-01-23,식품판매업,11,20,12,48,3,11
2025-01-23,당구장 운영업,5,1,0,0,0,0
2025-01-23,숙박업,34,12,24,0,0,0
2025-01-23,이ㆍ미용업,3,4,5,19,0,7
2025-01-23,기타미용업,1,0,1,4,0,0
2025-01-23,일반음식점업,69,93,64,75,8,59
2025-01-22,이ㆍ미용업,8,3,5,16,0,8
2025-01-22,일반음식점업,71,96,64,85,2,60
2025-01-22,소매업,8,15,10,70,3,30
2025-01-22,숙박업,24,10,15,3,0,0
2025-01-22,당구장 운영업,0,1,0,0,0,0
2025-01-22,휴게음식점업,6,8,0,2,0,8
2025-01-22,자동자 세차업,0,0,2,3,0,0
2025-01-22,자동차 전문수리업,0,2,0,0,0,4
2025-01-22,커피전문점,5,5,6,3,0,3
2025-01-22,식품판매업,25,19,17,54,8,12
2025-01-22,슈퍼마켓,11,0,12,26,2,4
2025-01-22,주유소·LPG충전소,0,0,0,0,0,2
2025-01-22,세탁업,0,3,0,7,0,9
2025-01-22,기타미용업,4,0,2,4,0,0
2025-01-22,실내 스크린 골프업,0,0,3,0,0,1
2025-01-21,이ㆍ미용업,3,5,3,16,0,11
2025-01-21,숙박업,42,21,17,3,0,0
2025-01-21,실내 스크린 골프업,0,0,0,0,0,1
2025-01-21,자동자 세차업,0,0,0,4,0,0
2025-01-21,자동차 전문수리업,0,3,0,0,0,0
2025-01-21,커피전문점,3,6,0,12,0,2
2025-01-21,기타미용업,3,0,3,4,0,0
2025-01-21,세탁업,1,8,0,10,0,6
2025-01-21,소매업,16,17,5,48,2,32
2025-01-21,휴게음식점업,7,5,0,3,0,10
2025-01-21,당구장 운영업,0,2,0,0,0,0
2025-01-21,주유소·LPG충전소,0,0,0,0,0,1
2025-01-21,슈퍼마켓,8,1,16,35,2,8
2025-01-21,일반음식점업,80,131,57,91,5,61
2025-01-21,식품판매업,28,21,21,61,6,12
2025-01-21,목욕장업,0,0,0,2,0,0
2025-01-20,식품판매업,26,15,26,68,5,5
2025-01-20,목욕장업,0,0,0,2,0,0
2025-01-20,커피전문점,7,8,4,8,0,0
2025-01-20,숙박업,53,27,23,2,0,0
2025-01-20,실내 스크린 골프업,0,0,1,0,0,1
2025-01-20,일반음식점업,97,111,87,59,3,11
2025-01-20,소매업,17,8,13,61,1,9
2025-01-20,기타미용업,1,0,2,4,0,0
2025-01-20,휴게음식점업,2,9,1,4,0,0
2025-01-20,슈퍼마켓,20,2,8,19,4,1
2025-01-20,이ㆍ미용업,4,9,15,21,0,2
2025-01-20,세탁업,0,1,4,7,0,0
2025-01-20,당구장 운영업,4,2,0,0,0,0
2025-01-20,자동차 전문수리업,0,1,0,0,0,0
2025-01-20,자동자 세차업,0,0,2,2,0,0
2025-01-19,슈퍼마켓,23,1,11,40,10,3
2025-01-19,일반음식점업,94,146,101,88,9,17
2025-01-19,세탁업,0,0,0,10,0,0
2025-01-19,소매업,11,28,12,49,5,5
2025-01-19,커피전문점,10,13,10,2,0,2
2025-01-19,숙박업,29,25,16,2,0,0
2025-01-19,당구장 운영업,2,0,0,0,0,0
2025-01-19,기타미용업,1,0,0,0,0,0
2025-01-19,실내 스크린 골프업,0,0,0,0,0,1
2025-01-19,이ㆍ미용업,2,3,10,16,1,3
2025-01-19,휴게음식점업,3,8,0,4,0,0
2025-01-19,목욕장업,0,0,0,4,0,0
2025-01-19,식품판매업,40,16,26,56,8,0
2025-01-18,휴게음식점업,1,19,0,2,1,0
2025-01-18,기타미용업,1,0,2,2,0,0
2025-01-18,세탁업,0,4,4,17,0,0
2025-01-18,커피전문점,8,13,7,2,0,0
2025-01-18,식품판매업,24,22,32,67,17,0
2025-01-18,이ㆍ미용업,6,10,34,27,0,0
2025-01-18,목욕장업,0,10,0,2,0,0
2025-01-18,당구장 운영업,1,0,0,0,0,0
2025-01-18,일반음식점업,109,169,84,97,0,0
2025-01-18,숙박업,45,36,27,2,0,0
2025-01-18,소매업,18,29,22,61,5,0
2025-01-18,슈퍼마켓,47,1,20,40,11,1
2025-01-18,실내 스크린 골프업,0,2,0,0,0,0
2025-01-18,주유소·LPG충전소,0,0,0,0,0,2
2025-01-18,자동차 전문수리업,0,0,0,2,0,0
